항목,단위,성별,연령대,백분위,값,근거
BMI,kg/m²,남,80~84세,5,18.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,6,18.7,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,7,18.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,8,19,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,9,19.1,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,10,19.2,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,11,19.3,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,12,19.4,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,13,19.5,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,14,19.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,15,19.7,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,16,19.8,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,17,19.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,18,20,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,19,20.1,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,20,20.2,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,21,20.3,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,22,20.4,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,23,20.5,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,24,20.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,25,20.7,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,26,20.8,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,27,20.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,28,21,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,29,21.1,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,30,21.2,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,31,21.3,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,32,21.4,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,33,21.5,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,34,21.7,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,35,21.8,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,36,21.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,37,22,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,38,22.1,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,39,22.2,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,40,22.3,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,41,22.4,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,42,22.5,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,43,22.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,44,22.7,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,45,22.8,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,46,22.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,47,23,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,48,23.1,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,49,23.2,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,50,23.3,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,51,23.4,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,52,23.5,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,53,23.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,54,23.7,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,55,23.8,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,56,23.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,57,24,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,58,24.1,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,59,24.2,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,60,24.3,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,61,24.5,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,62,24.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,63,24.7,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,64,24.8,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,65,24.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,66,25,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,67,25.1,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,68,25.3,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,69,25.4,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,70,25.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,71,25.8,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,72,25.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,73,26.1,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,74,26.2,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,75,26.4,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,76,26.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,77,26.7,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,78,26.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,79,27,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,80,27.2,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,81,27.3,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,82,27.5,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,83,27.7,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,84,27.8,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,85,28,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,86,28.1,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,87,28.3,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,88,28.5,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,89,28.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,90,28.8,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,91,28.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,92,29.1,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,93,29.3,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,94,29.4,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,95,29.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,96,29.7,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,97,29.9,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,98,31.6,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,99,35.8,통계연보 구간분포 보간
BMI,kg/m²,남,80~84세,100,50,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,1,15.3,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,2,16.6,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,3,17.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,4,18.6,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,5,18.7,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,6,18.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,7,18.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,8,19,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,9,19.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,10,19.3,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,11,19.4,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,12,19.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,13,19.6,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,14,19.7,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,15,19.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,16,19.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,17,20.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,18,20.2,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,19,20.3,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,20,20.4,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,21,20.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,22,20.6,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,23,20.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,24,20.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,25,21,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,26,21.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,27,21.2,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,28,21.3,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,29,21.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,30,21.6,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,31,21.7,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,32,21.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,33,21.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,34,22,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,35,22.2,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,36,22.3,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,37,22.4,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,38,22.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,39,22.6,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,40,22.7,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,41,22.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,42,23,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,43,23.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,44,23.2,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,45,23.3,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,46,23.4,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,47,23.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,48,23.7,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,49,23.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,50,23.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,51,24,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,52,24.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,53,24.2,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,54,24.4,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,55,24.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,56,24.6,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,57,24.7,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,58,24.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,59,24.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,60,25.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,61,25.2,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,62,25.4,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,63,25.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,64,25.6,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,65,25.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,66,25.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,67,26.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,68,26.2,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,69,26.4,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,70,26.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,71,26.6,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,72,26.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,73,26.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,74,27.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,75,27.2,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,76,27.4,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,77,27.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,78,27.6,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,79,27.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,80,27.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,81,28.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,82,28.2,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,83,28.4,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,84,28.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,85,28.7,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,86,28.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,87,28.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,88,29.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,89,29.2,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,90,29.4,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,91,29.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,92,29.7,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,93,29.8,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,94,29.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,95,31.1,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,96,32.9,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,97,34.7,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,98,36.5,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,99,38.3,통계연보 구간분포 보간
BMI,kg/m²,여,80~84세,100,50,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,1,14.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,2,15.5,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,3,16.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,4,17,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,5,17.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,6,18.5,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,7,18.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,8,18.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,9,18.8,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,10,18.9,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,11,19,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,12,19.1,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,13,19.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,14,19.3,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,15,19.4,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,16,19.5,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,17,19.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,18,19.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,19,19.8,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,20,19.9,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,21,20,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,22,20.1,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,23,20.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,24,20.3,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,25,20.3,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,26,20.4,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,27,20.5,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,28,20.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,29,20.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,30,20.8,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,31,20.9,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,32,21,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,33,21.1,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,34,21.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,35,21.3,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,36,21.4,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,37,21.5,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,38,21.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,39,21.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,40,21.8,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,41,21.9,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,42,22,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,43,22.1,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,44,22.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,45,22.3,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,46,22.4,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,47,22.5,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,48,22.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,49,22.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,50,22.8,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,51,22.9,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,52,23,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,53,23.1,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,54,23.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,55,23.3,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,56,23.4,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,57,23.5,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,58,23.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,59,23.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,60,23.8,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,61,23.9,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,62,24,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,63,24,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,64,24.1,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,65,24.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,66,24.3,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,67,24.4,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,68,24.5,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,69,24.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,70,24.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,71,24.8,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,72,24.9,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,73,25,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,74,25.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,75,25.4,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,76,25.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,77,25.8,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,78,26,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,79,26.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,80,26.4,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,81,26.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,82,26.8,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,83,27,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,84,27.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,85,27.4,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,86,27.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,87,27.8,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,88,28,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,89,28.2,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,90,28.4,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,91,28.6,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,92,28.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,93,28.9,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,94,29.1,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,95,29.3,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,96,29.5,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,97,29.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,98,29.9,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,99,33.7,통계연보 구간분포 보간
BMI,kg/m²,남,85세이상,100,50,통계연보 구간분포 보간
BMI,kg/m²,여,85세이상,1,14.5,통계연보 구간분포 보간
BMI,kg/m²,여,85세이상,2,15,통계연보 구간분포 보간
BMI,kg/m²,여,85세이상,3,15.5,통계연보 구간분포 보간
BMI,kg/m²,여,85세이상,4,15.9,통계연보 구간분포 보간
BMI,kg/m²,여,85세이상,5,16.4,통계연보 구간분포 보간
